#
# Do not edit this file. It will be replaced during upgrade. If you want to add named accounts, add them to names_custom.txt
#
addr	symbol	source	name	logo	description	contract	visible
0x0000000000085d4780b73119b644ae5ecd22b376	TUSD	Etherscan.io	TrueUSD	trueusdtoken_28.png	The only regulated, exchange-independent stablecoin backed 1-for-1 with US Dollars	true	true
0x001f0aa5da15585e5b2305dbab2bac425ea71007	IPSX	Etherscan.io	IPSX	ipexchange_28.png	Blockchain based system fully automated, with full clearing of utility tokens associating the price and distribution based on offer and demand for IPs	true	true
0x006bea43baa3f7a6f765f14f10a1a1b08334ef45	STX	Etherscan.io	Stox	stox_28.png	Blockchain Prediction Markets Platform.	true	true
0x009e864923b49263c7f10d19b7f8ab7a9a5aad33	FKX	Etherscan.io	Knoxstertoken	fortknoxster28.png	FortKnoxster offers end-to-end encrypted inbox, chat, decentralized storage, calling, video conferencing, voice messages and much more.	true	true
0x00c4b398500645eb5da00a1a379a88b11683ba01	EXC	Etherscan.io	Eximchain Token	eximchaintoken_28.png	Eximchain’s public blockchain network enables privacy, scalability and security for the supply chain.	true	true
0x0142c3b2fc51819b5af5dfc4aa52df9722790851	PYN	Etherscan.io	Paycentos	paycent_28.png	Paycent is a hybrid mobile app that lets users convert digital assets to fiat and vice versa in real time.	true	true
0x0198f46f520f33cd4329bd4be380a25a90536cd5	PLA	Etherscan.io	PlayChip	playchip_28.png	No description	true	true
0x0223fc70574214f65813fe336d870ac47e147fae	CZR	Etherscan.io	CZR	canonchain_28.png	CanonChain will be triggered from the protocol layer and the chip layer of the communication to provide a robust foundation for the entire blockchain industry.	true	true
0x02725836ebf3ecdb1cdf1c7b02fcbbfaa2736af8	BTCA	Etherscan.io	BitAir	bitair_28.png	Payments solutions for the travel industry.	true	true
0x02f2d4a04e6e01ace88bd2cd632875543b2ef577	PKG	Etherscan.io	PKG Token	pkg_28.png	Decentralized game platform operating on Blockchain, using the VR/AR technologies and machine learning tool to enhance the experience of playing games and purchasing digital goods in games.	true	true
0x02f61fd266da6e8b102d4121f5ce7b992640cf98	LIKE	Etherscan.io	LikeCoin	like_28.png	LikeCoin aims to reinvent the Like by realigning creativity and reward. We enable attribution and cross-application collaboration on creative contents	true	true
0x033030feebd93e3178487c35a9c8ca80874353c9	BDT	Etherscan.io	BDT Token	bitdepositary_28.png	The ICO market is becoming more regulated, but this isn’t stopping scams from penetrating the cryptocurrency community. That is why we created the Founding Community Bitdepositary with integrated payment systems.	true	true
0x0371a82e4a9d0a4312f3ee2ac9c6958512891372	STU	Etherscan.io	Student Coin	bitjob_28.jpg	Student jobs marketplace.	true	true
0x03c780cd554598592b97b7256ddaad759945b125	BTRN	Etherscan.io	BTRN	biotron_28.png	Biotron is a fully transparent personal data analytics platform on blockchain.	true	true
0x049399a6b048d52971f7d122ae21a1532722285f	FLOT	Etherscan.io	Fire Lotto	firelotto_28.png	Decentralized lottery platform based on the Ethereum blockchain and managed by smart contracts without any human intervention.	true	true
0x04f2e7221fdb1b52a68169b25793e51478ff0329	CAPP	Etherscan.io	Cappasity	cappasity28.png	Cappasity brings an in-store browsing experience to online retail through interactive 3D images.	true	true
0x054c64741dbafdc19784505494029823d89c3b13	XET	Etherscan.io	ETERNAL TOKEN	eternaltoken_28.png	The Eternal Project is an undertaking for the rapid spread of Eternal Wallet and Eternal Coin around the world, by utilizing the skills and infrastructures of global corporations and individuals.	true	true
0x056fd409e1d7a124bd7017459dfea2f387b6d5cd	GUSD	Etherscan.io	Gemini dollar	gemini_28.png	Gemini dollar combines the creditworthiness and price stability of the U.S. dollar with blockchain technology and the oversight of U.S. regulators.	true	true
0x05860d453c7974cbf46508c06cba14e211c629ce	EDN	Etherscan.io	Eden Coin	edenchain.png	No description	true	true
0x05aaaa829afa407d83315cded1d45eb16025910c	SPX	Etherscan.io	SP8DE Token	sp8de_28.png	The Game of Chance.Changed	true	true
0x05c7065d644096a4e4c3fe24af86e36de021074b	LCT	Etherscan.io	LendConnect	lendconnect_28.png	Aims to be a passive-income-generating Platform.	true	true
0x05d412ce18f24040bb3fa45cf2c69e506586d8e8	MFTU	Etherscan.io	MFTU	mftu_28.png	Coin for custom CyberFM 'Mainstream For The Underground' royalty payments.	true	true
0x05f4a42e251f2d52b8ed15e9fedaacfcef1fad27	ZIL	Etherscan.io	Zilliqa	zilliqa_28_2.png	Zilliqa is a high-throughput public blockchain platform - designed to scale to thousands of transactions per second.	true	true
0x06012c8cf97BEaD5deAe237070F9587f8E7A266d	CK	Etherscan.io	CryptoKitties		The famous first ERC721 token	true	true
0x06147110022b768ba8f99a8f385df11a151a9cc8	ACE	Etherscan.io	ACE	tokenstars_28.png	ACE is a utility token, that serves as a form of access to the TokenStars platform and its internal currency. TokenStars is the first talent management platform on the blockchain, that will connect talents & celebrities with fans and advertisers.	true	true
0x0707681f344deb24184037fc0228856f2137b02e	FNKOS	Etherscan.io	FNKOSToken	foglink_28.png	FNKOS is a fog computing-based blockchain operating system designed to make the best use of the edge computing resources such as idle hardware network and storage resources.	true	true
0x0743392132d1a03a902c477e5a176f256ba3220c	CTIC3	Etherscan.io	Coimatic 3.0	coimatic.png	A global decentralized blockchain deal and discount marketplace.	true	true
0x076a93a40bf9e0d21d3f75dd1e0584ddbe0f9d1a	QURO	Etherscan.io	Qurito	qurito_28.png	The online community where you earn for sharing knowledge & ideas.	true	true
0x076c97e1c869072ee22f8c91978c99b4bcb02591	CBT	Etherscan.io	CommerceBlock	commerceblock.png	Infrastructure company that provides a suite of tools for traditional asset markets to leverage the highly flexible and powerful qualities of blockchain based digital asset protocols	true	true
0x0775c81a273b355e6a5b76e240bf708701f00279	BUL	Etherscan.io	Bulleon	bulleon_28.png	Revolutionizing the way of Financial Transactions	true	true
0x0784dbabb6c6834bddfb7cfee116ba049e5dafab	IBTC	Etherscan.io	IBTC	ibtc_28.png	IBTC is a tokenized version of Bitcoin build on Ethereum blockchain.	true	true
0x07d9e49ea402194bf48a8276dafb16e4ed633317	DALC	Etherscan.io	DALECOIN	dalecoin2.png	DaleCoin is an ERC20 token based on the Ethereum blockchain which shall serve as a payment token for goods and services to whoever wishes to accept it.	true	true
0x07e3c70653548b04f0a75970c1f81b4cbbfb606f	DLT	Etherscan.io	Delta	agrello_delta_28.png	Legally Binding Smart Contracts, Powered by AI.	true	true
0x08711d3b02c8758f2fb3ab4e80228418a7f8e39c	EDG	Etherscan.io	Edgeless	edgeless.png	The Ethereum smart contract-based that offers a 0% house edge and solves the transparency question once and for all.	true	true
0x08d32b0da63e2c3bcf8019c9c5d849d7a9d791e6	Dentacoin	Etherscan.io	Dentacoin	Dentacoin.png	Aims to be the blockchain solution for the global dental industry.	true	true
0x08f5a9235b08173b7569f83645d2c7fb55e8ccd8	TNT	Etherscan.io	Tierion Network Token	tierion_28.png	Tierion creates software to reduce the cost and complexity of trust. Anchoring data to the blockchain and generating a timestamp proof.	true	true
0x0947b0e6d821378805c9598291385ce7c791a6b2	LND	Etherscan.io	Lendingblock	lendingblock_28_2.png	Lendingblock is an open exchange for cryptocurrency loans, where borrowers and lenders are instantly matched in simple, safe and transparent way.	true	true
0x0abdace70d3790235af448c88547603b945604ea	DNT	Etherscan.io	district0x	district0x.png	A network of decentralized markets and communities. Create, operate, and govern. Powered by Ethereum, Aragon, and IPFS.	true	true
0x0aef06dcccc531e581f0440059e6ffcc206039ee	ITT	Etherscan.io	Intelligent Trading Technologies	itt_token_28.jpg	Applying artificial intelligence and technical analysis, our fleet of data bots follow real-time data sources and send you actionable alerts for success in cryptocurrency markets.	true	true
0x0af44e2784637218dd1d32a322d44e603a8f0c6a	MTX	Etherscan.io	Matryx	matryx_28.png	Matryx is the Collaborative Research & Development Engine of Nanome’s VR toolset.	true	true
0x0affa06e7fbe5bc9a764c979aa66e8256a631f02	PLBT	Etherscan.io	Polybius	polybius.png	Private banking platform	true	true
0x0b1724cc9fda0186911ef6a75949e9c0d3f0f2f3	RIYA	Etherscan.io	Etheriya	etheriya.png	AN Ethereum Token Backed Micro & Macro Freelance Marketplace.	true	true
0x0b4bdc478791897274652dc15ef5c135cae61e60	DAX	Etherscan.io	DAEX Token	daextoken_28.png	DAEX is an open and decentralized clearing and settlement ecosystem for all cryptocurrency exchanges.	true	true
0x0b76544f6c413a555f309bf76260d1e02377c02a	INT	Etherscan.io	Internet Node Token	int_28_2.png	IOT applications	true	true
0x0bb217e40f8a5cb79adf04e1aab60e5abd0dfc1e	SWFTC	Etherscan.io	SwftCoin	swiftcoin_28_2.png	SWFT is a cross-blockchain platform.	true	true
0x0bc61dded5f6710c637cf8288eb6058766ce1921	CEN	Etherscan.io	CEN	coinsuper_28.png	Connecting the Financial World Coinsuper Ecosystem Network	true	true
0x0bef619cf38cf0c22967289b8419720fbd1db9f7	AEN	Etherscan.io	AEN.	aenco_28.png	HealthTech, Smart Capital, and Prime Brokerage Solutions	true	true
0x0c6e8a8358cbde54f8e4cd7f07d5ac38aec8c5a4	PLTC	Etherscan.io	PlatonCoin	platonfinance_28.png	Platon Finance with its PlatonCoin token is an ecosystem that connects the digital crypto-world with the real one. Through the Platon Club, the project aims to drive adoption of cryptocurrencies.	true	true
0x0cf0ee63788a0849fe5297f3407f701e122cc023	DATA	Etherscan.io	DATAcoin	streamr2_28.png	Streamr is building the world’s leading Marketplace and decentralised Network for real-time data.	true	true
0x0d262e5dc4a06a0f1c90ce79c7a60c09dfc884e4	J8T	Etherscan.io	J8T	jet8_28.png	Democratizing influence.	true	true
0x0d8775f648430679a709e98d2b0cb6250d2887ef	BAT	Etherscan.io	BAT	bat.png	The Basic Attention Token is the new token for the digital advertising industry.	true	true
0x0d88ed6e74bbfd96b831231638b66c05571e824f	AVT	Etherscan.io	AVT	aventus_28.png	An open-source protocol that delivers the global standard for ticketing.	true	true
0x0db8d8b76bc361bacbb72e2c491e06085a97ab31	IQN	Etherscan.io	iQeon	iqeon.png	decentralized PvP gaming platform integrating games, applications and services based on intelligent competitions between users created to help players monetize their in-gaming achievements.	true	true
0x0df721639ca2f7ff0e1f618b918a65ffb199ac4e	UDOO	Etherscan.io	uDOO	howdoo_28.png	Howdoo is a decentralized social platform for users, content creators, & advertisers.	true	true
0x0e0989b1f9b8a38983c2ba8053269ca62ec9b195	POE	Etherscan.io	Po.et	poet_28_2.png	Po.et aims to reclaim value for content creators, publishers and consumers.	true	true
0x0e8d6b471e332f140e7d9dbb99e5e3822f728da6	ABYSS	Etherscan.io	ABYSS	abyss2_28.png	The next-generation digital distribution platform, delivering all types of video games (including AAA-titles), to the fast-growing global game community.	true	true
0x0ea984e789302b7b612147e4e4144e64f21425eb	WTN	Etherscan.io	WaleTokeN	waletoken_28.png	Wal-e is social media project behind of WaleTokeN, we developing Live video streaming social network application, this application will allowed you connect with people through live videos and messaging.	true	true
0x0ebb614204e47c09b6c3feb9aaecad8ee060e23e	CPAY	Etherscan.io	CPAY	cryptopay28.png	Cryptopay aims to provide the ability to spend, save, and transact digital currencies.	true	true
0x0f02e27745e3b6e9e1310d19469e2b5d7b5ec99a	PCL	Etherscan.io	Peculium	peculiumtoken_28.png	Saving management on blockchain technology	true	true
0x0f4ca92660efad97a9a70cb0fe969c755439772c	LEV	Etherscan.io	Leverj	leverj_28.png	Decentralized leveraged exchange.	true	true
0x0f5d2fb29fb7d3cfee444a200298f468908cc942	MANA	Etherscan.io	Decentraland	decentraland_28.png?v=1	Decentraland is a virtual reality platform powered by the Ethereum blockchain. Users can create, experience, and monetize content and applications	true	true
0x0f8c45b896784a1e408526b9300519ef8660209c	XMX	Etherscan.io	XMAX	xmax_28.png	No description	true	true
0x1014613e2b3cbc4d575054d4982e580d9b99d7b1	BCV	Etherscan.io	BitCapitalVendorToken	bitcapital_28.png	No description	true	true
0x103c3a209da59d3e7c4a89307e66521e081cfdf0	GVT	Etherscan.io	Genesis Vision	genesisvision_28.png	A platform for the private trust management market, built on Blockchain technology and Smart Contracts.	true	true
0x1063ce524265d5a3a624f4914acd573dd89ce988	AIX	Etherscan.io	Aigang	aigang_28.png	Aigang is DAO Insurance Protocol Crowd-sourced insurance pools discovery.	true	true
0x107c4504cd79c5d2696ea0030a8dd4e92601b82e	BLT	Etherscan.io	Bloom	hellobloom_28.png	Decentralized credit scoring powered by Ethereum and IPFS.	true	true
0x1122b6a0e00dce0563082b6e2953f3a943855c1f	CENNZ	Etherscan.io	Centrality Token	centrality_28.png	Centrality is a graph theory term – a point in a decentralised system that unites to other points.	true	true
0x1183f92a5624d68e85ffb9170f16bf0443b4c242	QVT	Etherscan.io	QVT	qvolta_28.png	Sell and buy crypto assets around the world for local payment methods.	true	true
0x1234567461d3f8db7496581774bd869c83d51c93	CAT	Etherscan.io	BitClave	bitclave2_28.png	BlockCAT lets anyone create, manage, and deploy smart contracts on the Ethereum blockchain with just a few clicks. No programming required.	true	true
0x123ab195dd38b1b40510d467a6a359b201af056f	LGO	Etherscan.io	LGO	legolas_28.png	Exchange with decentralized ledgers	true	true
0x1245ef80f4d9e02ed9425375e8f649b9221b31d8	ARCT	Etherscan.io	ArbitrageCT	arbitragect_28.png	Trading crypto-currency terminal for two exchanges simultaneously.	true	true
0x12759512d326303b45f1cec8f7b6fd96f387778e	TRAK	Etherscan.io	TrakInvest Token	trakinvest_28.png	Virtual social trading platform for equities and cryptocurrencies powered by proprietary AI engine	true	true
0x12b19d3e2ccc14da04fae33e63652ce469b3f2fd	GRID	Etherscan.io	GRID	grid_28.png	Grid+ creates products that enable mainstream use of digital assets and cryptocurrencies. Grid+ strives to be the hardware, software, and cryptocurrency experts building the foundation for a more efficient and inclusive financial future.	true	true
0x12b306fa98f4cbb8d4457fdff3a0a0a56f07ccdf	SXDT	Etherscan.io	Spectre.ai D-Token	spectre-ai_28.png	Broker-less financial trading platform.	true	true
0x12fef5e57bf45873cd9b62e9dbd7bfb99e32d73e	CFI	Etherscan.io	Cofoundit	cofoundit.png	Cofound.it is a platform that connects you to teams that have trained to become serious blockchain businesses	true	true
0x13119e34e140097a507b07a5564bde1bc375d9e6	IMT	Etherscan.io	MoneyToken	moneytoken_28.png	MoneyToken provides crypto-backed loans, stablecoin MTC and decentralized exchange service	true	true
0x138a8752093f4f9a79aaedf48d4b9248fab93c9c	MCI	Etherscan.io	Musiconomi	musiconomi28.png	No description	true	true
0x139d9397274bb9e2c29a9aa8aa0b5874d30d62e3	BOUTS	Etherscan.io	BoutsPro	boutspro_28.png	Professional Karate Sports Organization	true	true
0x13c2fab6354d3790d8ece4f0f1a3280b4a25ad96	PHI	Etherscan.io	PHI Token	phitoken_28.png	PHI = Platform for Hybrid Investments, a marketplace for financial services and products both for traditional than crypto assets.	true	true
0x13f11c9905a08ca76e3e853be63d4f0944326c72	DIVX	Etherscan.io	Divi Exchange Token	diviproject_28.png	Digital Currency	true	true
0x13f1b7fdfbe1fc66676d56483e21b1ecb40b58e2	ACC	Etherscan.io	Accelerator	accelerator_28.png	A proof-of-stake smart contract backed by a physical mining facility.	true	true
0x13f25cd52b21650caa8225c9942337d914c9b030	RCT	Etherscan.io	realchain	realchain_28.png	No description	true	true
0x1410434b0346f5be678d0fb554e5c7ab620f8f4a	KAN	Etherscan.io	KAN	kanland28.png	A decentralized cryptocurrency-concentrated & content payment community.	true	true
0x1460a58096d80a50a2f1f956dda497611fa4f165	CHX	Etherscan.io	Own	owntoken_28_3.png	Own (formerly Chainium) is a security token blockchain project focused on revolutionising equity markets.	true	true
0x146d8d942048ad517479c9bab1788712af180fde	MIB	Etherscan.io	Mobile Integrated Blockchain	mibtoken_28.png	MIB coin is a Mobile Mining based Blockchain that has constructed an ecosystem that minimizes the maintenance of Blockchain Network.	true	true
0x14c926f2290044b647e1bf2072e67b495eff1905	BETHER	Etherscan.io	Bethereum	bethereum_28.png	Bethereum is a decentralised, social-betting platform based on Ethereum technology and Smart Contracts. Bether is the digital ERC-223 token powering the Bethereum solution.	true	true
0x151202c9c18e495656f372281f493eb7698961d5	DEB	Etherscan.io	DEBITUM	debitum_28.png	No description	true	true
0x153ed9cc1b792979d2bde0bbf45cc2a7e436a5f9	XOV	Etherscan.io	XOVBank	xovtoken_28.png	XOV is researching and building a Global Decentralised Bank using blockchain technology.	true	true
0x15bda08c3afbf5955d6e9b235fd55a1fd0dbc829	APC	Etherscan.io	Alpha Coin	alphacoin_28.png	Alpha coin is based for the basis of first-class mining, experts were appointed to develop the mining farm	true	true
0x1602af2c782cc03f9241992e243290fccf73bb13	QBIT	Etherscan.io	Qubitica	qubitica_28_3.png	A distributed blockchain enterprise.	true	true
0x168296bb09e24a88805cb9c33356536b980d3fc5	RHOC	Etherscan.io	RHOC	rchain.png	The RChain Platform aims to be a decentralized, economically sustainable public compute infrastructure.	true	true
0x16f812be7fff02caf662b85d5d58a5da6572d4df	UTT	Etherscan.io	United Traders Token	UTT_2.png	TTC Protocol is a decentralized and token-incentivized protocol for social network services and online communities	true	true
0x170b275ced089fffaebfe927f445a350ed9160dc	OWN	Etherscan.io	OwnData	owndata_28.png	Owndata is a crypto marketplace for data sellers and buyers.	true	true
0x171d750d42d661b62c277a6b486adb82348c3eca	ECOM	Etherscan.io	Omnitude	omnitude_28.png	Omnitude is a middleware layer allowing eCommerce businesses to adopt blockchain quickly and efficiently, without needing to replace current systems.	true	true
0x1776e1f26f98b1a5df9cd347953a26dd3cb46671	NMR	Etherscan.io	Numeraire	numeraire_28_2.png	The stock market is inefficient with respect to new developments in machine learning — only a fraction of the world's data scientists have access to its data. Numerai is changing this.	true	true
0x177d39ac676ed1c67a2b268ad7f1e58826e5b0af	CDT	Etherscan.io	CoinDash	blox_28_2.png	Get insight about your crypto portfolio. Benchmark it against the market and other traders. Follow the best performing investors and invest exactly like them with the copy trade feature. Discover new opportunities, and new tools.	true	true
0x17aa18a4b64a55abed7fa543f2ba4e91f2dce482	INB	Etherscan.io	Insight Chain	insightchain28.png	Insight Chain is an EOS-based data ecosystem on the blockchain, works on building Wall Street-like financial order in the blockchain domain.	true	true
0x17e67d1cb4e349b9ca4bc3e17c7df2a397a7bb64	FREC	Etherscan.io	Freyr Coin	freyrchain_28.png	Blockchain-based collectibles data authentication platform	true	true
0x17fd666fa0784885fa1afec8ac624d9b7e72b752	FLIK	Etherscan.io	FLiK	flikcoin28.png	No description	true	true
0x1829aa045e21e0d59580024a951db48096e01782	FXT	Etherscan.io	FuzeX	fuzex_28.png	Cryptocurrency, credit, debit and reward payments at your fingertips	true	true
0x1844b21593262668b7248d0f57a220caaba46ab9	PRL	Etherscan.io	Oyster Pearl	oyster28_2.png	Platform for website monetization and distributed storage, built on IOTA Tangle and Ethereum	true	true
0x1961b3331969ed52770751fc718ef530838b6dee	BDG	Etherscan.io	BitDegree	bitdegree28.png	The BitDegree platform will offer students the best online courses with a clear and transparent blockchain based reward system and achievement tracking.	true	true
0x1966d718a565566e8e202792658d7b5ff4ece469	NDX	Etherscan.io	nDEX	ndx_28.png	nDEX Network is a next generation decentralized ethereum token exchange. Our primary goal is to provide a clean, fast and secure trading environment with lowest service charge.	true	true
0x1985365e9f78359a9b6ad760e32412f4a445e862	REP	Etherscan.io	Reputation	augur.png	Augur combines the magic of prediction markets with the power of a decentralized network to create a stunningly accurate forecasting tool	true	true
0x1a0f2ab46ec630f9fd638029027b552afa64b94c	ATX	Etherscan.io	Aston X	atx_28.png	Document Distribution Platform	true	true
0x1a66e09f7dccc10eae46e27cfa6b8d44a50df1e7	PSM	Etherscan.io	PRASM	prasm_28.png	AI-Based Decentralized Bioinformatic Network	true	true
0x1a7a8bd9106f2b8d977e08582dc7d24c723ab0db	APPC	Etherscan.io	AppCoins	appcoins_28.png	AppCoins is meant for use in the AppCoins blockchain platform to perform transactions in the app store ecosystem.	true	true
0x1a95b271b0535d15fa49932daba31ba612b52946	MNE	Etherscan.io	minereum	minereum.png	Self-mining smart contract.	true	true
0x1b22c32cd936cb97c28c5690a0695a82abf688e6	WISH	Etherscan.io	MyWish	mywish_28.png	Aims to provide a service for funds management in case of different life events, in safe and convenient way.	true	true
0x1b793e49237758dbd8b752afc9eb4b329d5da016	VITE	Etherscan.io	ViteToken	vite_28.png	High-performance Decentralized Application Platform	true	true
0x1b9743f556d65e757c4c650b4555baf354cb8bd3	ETBS	Etherscan.io	EthBits ETBS Token	ethbits2_28.png	ETHBITS iTrade aims to provide new users with all the information needed to decide whom to follow, including a full profile outlining profit and loss in different time frames and historical graphs of performance.	true	true
0x1bcbc54166f6ba149934870b60506199b6c9db6d	ROC	Etherscan.io	ROC	rasputin_28.png	No description	true	true
0x1c4481750daa5ff521a2a7490d9981ed46465dbd	BCPT	Etherscan.io	BLOCKMASON CREDIT PROTOCOL TOKEN	blockmason_28_2.png	Democratizing the creation of credit through permanently recorded debts and obligations.	true	true
0x1c62aca2b7605db3606eacda7bc67a1857ddb8ff	SONIQ	Etherscan.io	Soniq Token	soniq_28.png	The Soniq project mission is using the innovative blockchain technology to support and connect people who want to be a part of the music world and monetize their favorite hobby.	true	true
0x1c79ab32c66acaa1e9e81952b8aaa581b43e54e7	TEAM	Etherscan.io	TEAM	tokenstars_28.png	TEAM is a utility token for TokenStars - the talent management platform, that connects sports & entertainment stars with fans and advertisers, bringing interaction between them to a new level.	true	true
0x1c83501478f1320977047008496dacbd60bb15ef	DGTX	Etherscan.io	DigitexFutures	digitextoken_28.png	The DGTX Token is a protocol token that has real world utility and value. Its value derives directly from its utility as a vehicle for the commission-free trading of liquid futures contracts on the price of Bitcoin, Ethereum and Litecoin against the US Dollar.	true	true
0x1cb3209d45b2a60b7fbca1ccdbf87f674237a4aa	THR	Etherscan.io	ThoreCoin	thorecoin_28.png	THR represents a basket of top-traded high-demand coins Simply put, it’s a Basket of Multiple cryptocurrencies in which you can invest by buying tokens	true	true
0x1ccaa0f2a7210d76e1fdec740d5f323e2e1b1672	FACE	Etherscan.io	Faceter	faceter_28.png	Сomputer vision surveillance technology powered by fog network of miners.	true	true
0x1d462414fe14cf489c7a21cac78509f4bf8cd7c0	CAN	Etherscan.io	CanYaCoin	canya2_28.png	Blockchain-Powered Marketplace of Services	true	true
0x1d4ccc31dab6ea20f461d329a0562c1c58412515	TALAO	Etherscan.io	Talao	talao_28.png	Reputation Protocol and Decentralized Marketplace based on Ethereum blockchain	true	true
0x1dea979ae76f26071870f824088da78979eb91c8	SPD	Etherscan.io	SPINDLE	spindle_28.png	Unique Investment/Asset Management Platform	true	true
0x1e26b3d07e57f453cae30f7ddd2f945f5bf3ef33	XCLR	Etherscan.io	ClearCoin	clearcoin_28.png	ClearCoin makes buying and selling of media on the blockchain simple and seamless. Its platform powers a system allowing for complete data transparency everyone can trust.	true	true
0x1e49ff77c355a3e38d6651ce8404af0e48c5395f	MTRc	Etherscan.io	ModulTrade Token	modultrade_28.png	A smart-contract open ecosystem providing small businesses access to global trade by using a crypto token for payment or borrowing.	true	true
0x1f54638b7737193ffd86c19ec51907a7c41755d8	SOL	Etherscan.io	Sola Token	sola_28.png	No description	true	true
0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c	BNT	Etherscan.io	Bancor	bancor.png	Bancor Protocol is a standard for a new generation of cryptocurrencies called Smart Tokens	true	true
0x1fe70be734e473e5721ea57c8b5b01e6caa52686	RNTB	Etherscan.io	RNTB Token	rntb_28.png	BitRent is the blockchain platform meant to attract commercial and residential property investments at an early stage of construction in order to gain maximum profit by selling and renting out the acquired property	true	true
0x2008e3057bd734e10ad13c9eae45ff132abc1722	ZCO	Etherscan.io	Zebi Coin	zebi_28.png	Blockchaining India’s Big Data	true	true
0x20e94867794dba030ee287f1406e100d03c84cd3	DEW	Etherscan.io	DEW	dewone_28.png	DEW is a Decentralized Exchange and also a gateway to the global blockchain securities market, through an almighty account, you can trade Blockchain Assets, Stocks, Futures, Forex, ETF, Bet Contract etc.	true	true
0x20f7a3ddf244dc9299975b4da1c39f8d5d75f05a	SPN	Etherscan.io	Sapien Network	sapien_28_2.png	Sapien is a decentralized social news platform.	true	true
0x2167fb82309cf76513e83b25123f8b0559d6b48f	LION	Etherscan.io	LionCoin	coinlion_28.png	LION token is an ERC20 token powered by the Ethereum Blockchain. It is a utility token designed to operate inside of the CoinLion trading platform and research portal.	true	true
0x21d5678a62dfe63a47062469ebb2fac2817d8832	YLC	Etherscan.io	YoloCash	yoloworld_28.png	A decentralized e-commerce platform builds on blockchain for loyalty rewards.	true	true
0x2233799ee2683d75dfefacbcd2a26c78d34b470d	NTWK	Etherscan.io	Network	networktoken_28.png	Network Learning is an e-learning platform where users who are new to cryptocurrency can come visit to learn the basics.	true	true
0x226bb599a12c826476e3a771454697ea52e9e220	PRO	Etherscan.io	Propy	propy_28.png	Property Transactions Secured Through Blockchain.	true	true
0x228ba514309ffdf03a81a205a6d040e429d6e80c	GSC	Etherscan.io	Global Social Chain	gsc_28.png	Social Chain based on hundreds of millions of users.	true	true
0x23352036e911a22cfc692b5e2e196692658aded9	FDZ	Etherscan.io	Friendz Coin	friendz_28.png	A digital marketing revolutionon the blockchain	true	true
0x2344871f523cbb28a4f60045531184cf1f03ad24	ROBET	Etherscan.io	RoBET - Truly Decentralized Sportsbetting	robettoken3_28.png	RoBet is an Ethereum based sportsbook platform regulated by smart contracts.	true	true
0x23b75bc7aaf28e2d6628c3f424b3882f8f072a3c	VIT	Etherscan.io	Vice	viceindustry_28.png	No description	true	true
0x23ccc43365d9dd3882eab88f43d515208f832430	MAS	Etherscan.io	MidasProtocol	midasprotocol_28.png	A smart, secure, user-friendly, multi-coin wallet for all essential crypto needs, from safekeeping, intelligent trading, portfolio management, easy conversion to fiat and spending of cryptocurrencies - MidasProtocol.io	true	true
0x241ba672574a78a3a604cdd0a94429a73a84a324	KWATT	Etherscan.io	4NEW	4newtoken_28.png	CLEAN GREEN ENERGY FOR CRYPTO MINING	true	true
0x24692791bc444c5cd0b81e3cbcaba4b04acd1f3b	UKG	Etherscan.io	UnikoinGold	unikoingold_28.png	UnikoinGold is an ethereum-based, decentralized crypto token designed for high-volume, high security, inexpensive gaming and esports related transactions on the Unikrn platform.	true	true
0x24dcc881e7dd730546834452f21872d5cb4b5293	SCRL	Etherscan.io	SCRL	scrollnetwork2_28.png	Scroll is a data storage, management and logistics platform that uses blockchain technology to add better cryptography and more transparency to the Internet of Information.	true	true
0x24ddff6d8b8a42d835af3b440de91f3386554aa4	ING	Etherscan.io	IUNGO	iungo.png	Decentralised global wireless internet provider	true	true
0x255aa6df07540cb5d3d297f0d0d4d84cb52bc8e6	RDN	Etherscan.io	Raiden	raiden28.png	The Raiden Network is an off-chain scaling solution, enabling near-instant, low-fee and scalable payments. It’s complementary to the Ethereum blockchain and works with any ERC20 compatible token.	true	true
0x2604fa406be957e542beb89e6754fcde6815e83f	PKT	Etherscan.io	Playkey	playkey_28.png	Decentralized Cloud Gaming Platform.	true	true
0x263c618480dbe35c300d8d5ecda19bbb986acaed	MOT	Etherscan.io	MOT	olympuslab_28.png	To build a decentralized, privacy-preserving ecosystem of financial products, services, and applications with unrestricted access for all.	true	true
0x264dc2dedcdcbb897561a57cba5085ca416fb7b4	QUN	Etherscan.io	QunQunCommunities	qunqun_28.png	Incentive community platform based on blockchain technology.	true	true
0x26cb3641aaa43911f1d4cb2ce544eb652aac7c47	CYL	Etherscan.io	CrystalToken	crystaltoken_28.png	Crystal Token is a cryptocurrency token innovating the field of smart trading with the novel Crystal AI Trading which rewards token holders constantly.	true	true
0x26db5439f651caf491a87d48799da81f191bdb6b	CBC	Etherscan.io	CashBetCoin	cashbetcoin1_28.png	Blockchain-Powered iGaming Platform	true	true
0x26e75307fc0c021472feb8f727839531f112f317	C20	Etherscan.io	Crypto20	crypto20_28.png	Tokenized Crypto Index Fund.	true	true
