address	encoding	type	constant	name	signature	input_names
0x35a9b440da4410dd63df8c54672b728970560328	0xdd62ed3e	function	1	allowance	allowance(address,address)	_owner,_spender,
0x35a9b440da4410dd63df8c54672b728970560328	0xddf252ad1be2c89b69c2b068fc378daa952ba7f163c4a11628f55a4df523b3ef	event	0	Transfer	Transfer(address,address,uint256)	_from,_to,_value,
0x35a9b440da4410dd63df8c54672b728970560328	0x8c5be1e5ebec7d5bd14f71427d1e84f3dd0314c0f7b2291e5b200ac8c7c3b925	event	0	Approval	Approval(address,address,uint256)	_owner,_spender,_value,
address	encoding	type	constant	name	signature	input_names
0x595832f8fc6bf59c85c527fec3740a1b7a361269	0x06fdde03	function	1	name	name()	
0x595832f8fc6bf59c85c527fec3740a1b7a361269	0x08f978c6	function	1	migrationInfo	migrationInfo()	
0x595832f8fc6bf59c85c527fec3740a1b7a361269	0x095ea7b3	function	0	approve	approve(address,uint256)	_spender,_value,
0x595832f8fc6bf59c85c527fec3740a1b7a361269	0x0bffa8b4	function	0	changeMigrationInfoSetter	changeMigrationInfoSetter(address)	_newMigrationInfoSetter,
0x595832f8fc6bf59c85c527fec3740a1b7a361269	0x18160ddd	function	1	totalSupply	totalSupply()	
0x595832f8fc6bf59c85c527fec3740a1b7a361269	0x23b872dd	function	0	transferFrom	transferFrom(address,address,uint256)	_from,_to,_value,
0x595832f8fc6bf59c85c527fec3740a1b7a361269	0x26d111f5	function	1	note	note()	
0x595832f8fc6bf59c85c527fec3740a1b7a361269	0x27e235e3	function	1	balances	balances(address)	param_0,
0x595832f8fc6bf59c85c527fec3740a1b7a361269	0x313ce567	function	1	decimals	decimals()	
0x595832f8fc6bf59c85c527fec3740a1b7a361269	0x5271309f	function	1	migrationInfoSetter	migrationInfoSetter()	
0x595832f8fc6bf59c85c527fec3740a1b7a361269	0x54fd4d50	function	1	version	version()	
0x595832f8fc6bf59c85c527fec3740a1b7a361269	0x5c658165	function	1	allowed	allowed(address,address)	param_0,param_1,
0x595832f8fc6bf59c85c527fec3740a1b7a361269	0x70a08231	function	1	balanceOf	balanceOf(address)	_owner,
0x595832f8fc6bf59c85c527fec3740a1b7a361269	0x751e1079	function	0	compareAndApprove	compareAndApprove(address,uint256,uint256)	_spender,_currentValue,_newValue,
0x595832f8fc6bf59c85c527fec3740a1b7a361269	0x95d89b41	function	1	symbol	symbol()	
0x595832f8fc6bf59c85c527fec3740a1b7a361269	0xa9059cbb	function	0	transfer	transfer(address,uint256)	_to,_value,
0x595832f8fc6bf59c85c527fec3740a1b7a361269	0xab1f7929	function	0	setMigrationInfo	setMigrationInfo(string)	_migrationInfo,
0x595832f8fc6bf59c85c527fec3740a1b7a361269	0xdd62ed3e	function	1	allowance	allowance(address,address)	_owner,_spender,
0x595832f8fc6bf59c85c527fec3740a1b7a361269	0x14fa274cf60cf17ec351674ca0666a478cd8c0e8dad97858b8d5111b5fa50ea3	event	0	MigrationInfoSet	MigrationInfoSet(string)	newMigrationInfo,
0x595832f8fc6bf59c85c527fec3740a1b7a361269	0xddf252ad1be2c89b69c2b068fc378daa952ba7f163c4a11628f55a4df523b3ef	event	0	Transfer	Transfer(address,address,uint256)	from,to,value,
0x595832f8fc6bf59c85c527fec3740a1b7a361269	0x8c5be1e5ebec7d5bd14f71427d1e84f3dd0314c0f7b2291e5b200ac8c7c3b925	event	0	Approval	Approval(address,address,uint256)	owner,spender,value,
address	encoding	type	constant	name	signature	input_names
0x618e75ac90b12c6049ba3b27f5d5f8651b0037f6	0x06fdde03	function	1	name	name()	
0x618e75ac90b12c6049ba3b27f5d5f8651b0037f6	0x095ea7b3	function	0	approve	approve(address,uint256)	_spender,_value,
0x618e75ac90b12c6049ba3b27f5d5f8651b0037f6	0x18160ddd	function	1	totalSupply	totalSupply()	
0x618e75ac90b12c6049ba3b27f5d5f8651b0037f6	0x23b872dd	function	0	transferFrom	transferFrom(address,address,uint256)	_from,_to,_value,
0x618e75ac90b12c6049ba3b27f5d5f8651b0037f6	0x313ce567	function	1	decimals	decimals()	
0x618e75ac90b12c6049ba3b27f5d5f8651b0037f6	0x3f4ba83a	function	0	unpause	unpause()	
0x618e75ac90b12c6049ba3b27f5d5f8651b0037f6	0x54fd4d50	function	1	version	version()	
0x618e75ac90b12c6049ba3b27f5d5f8651b0037f6	0x5c975abb	function	1	paused	paused()	
0x618e75ac90b12c6049ba3b27f5d5f8651b0037f6	0x70a08231	function	1	balanceOf	balanceOf(address)	_owner,
0x618e75ac90b12c6049ba3b27f5d5f8651b0037f6	0x8456cb59	function	0	pause	pause()	
0x618e75ac90b12c6049ba3b27f5d5f8651b0037f6	0x8da5cb5b	function	1	owner	owner()	
0x618e75ac90b12c6049ba3b27f5d5f8651b0037f6	0x95d89b41	function	1	symbol	symbol()	
0x618e75ac90b12c6049ba3b27f5d5f8651b0037f6	0xa9059cbb	function	0	transfer	transfer(address,uint256)	_to,_value,
0x618e75ac90b12c6049ba3b27f5d5f8651b0037f6	0xdd62ed3e	function	1	allowance	allowance(address,address)	_owner,_spender,
0x618e75ac90b12c6049ba3b27f5d5f8651b0037f6	0xf2fde38b	function	0	transferOwnership	transferOwnership(address)	newOwner,
0x618e75ac90b12c6049ba3b27f5d5f8651b0037f6	0x6985a02210a168e66602d3235cb6db0e70f92b3ba4d376a33c0f3d9434bff625	event	0	Pause	Pause()	
0x618e75ac90b12c6049ba3b27f5d5f8651b0037f6	0x7805862f689e2f13df9f062ff482ad3ad112aca9e0847911ed832e158c525b33	event	0	Unpause	Unpause()	
0x618e75ac90b12c6049ba3b27f5d5f8651b0037f6	0x8be0079c531659141344cd1fd0a4f28419497f9722a3daafe3b4186f6b6457e0	event	0	OwnershipTransferred	OwnershipTransferred(address,address)	previousOwner,newOwner,
0x618e75ac90b12c6049ba3b27f5d5f8651b0037f6	0x8c5be1e5ebec7d5bd14f71427d1e84f3dd0314c0f7b2291e5b200ac8c7c3b925	event	0	Approval	Approval(address,address,uint256)	owner,spender,value,
0x618e75ac90b12c6049ba3b27f5d5f8651b0037f6	0xddf252ad1be2c89b69c2b068fc378daa952ba7f163c4a11628f55a4df523b3ef	event	0	Transfer	Transfer(address,address,uint256)	from,to,value,
address	encoding	type	constant	name	signature	input_names
0x9cda8a60dd5afa156c95bd974428d91a0812e054	0x06fdde03	function	1	name	name()	
0x9cda8a60dd5afa156c95bd974428d91a0812e054	0x095ea7b3	function	0	approve	approve(address,uint256)	_spender,_value,
0x9cda8a60dd5afa156c95bd974428d91a0812e054	0x18160ddd	function	1	totalSupply	totalSupply()	
0x9cda8a60dd5afa156c95bd974428d91a0812e054	0x2194f3a2	function	1	fundsWallet	fundsWallet()	
0x9cda8a60dd5afa156c95bd974428d91a0812e054	0x23b872dd	function	0	transferFrom	transferFrom(address,address,uint256)	_from,_to,_value,
0x9cda8a60dd5afa156c95bd974428d91a0812e054	0x313ce567	function	1	decimals	decimals()	
0x9cda8a60dd5afa156c95bd974428d91a0812e054	0x54fd4d50	function	1	version	version()	
0x9cda8a60dd5afa156c95bd974428d91a0812e054	0x65f2bc2e	function	1	unitsOneEthCanBuy	unitsOneEthCanBuy()	
0x9cda8a60dd5afa156c95bd974428d91a0812e054	0x70a08231	function	1	balanceOf	balanceOf(address)	_owner,
0x9cda8a60dd5afa156c95bd974428d91a0812e054	0x933ba413	function	1	totalEthInWei	totalEthInWei()	
0x9cda8a60dd5afa156c95bd974428d91a0812e054	0x95d89b41	function	1	symbol	symbol()	
0x9cda8a60dd5afa156c95bd974428d91a0812e054	0xa9059cbb	function	0	transfer	transfer(address,uint256)	_to,_value,
0x9cda8a60dd5afa156c95bd974428d91a0812e054	0xcae9ca51	function	0	approveAndCall	approveAndCall(address,uint256,bytes)	_spender,_value,_extraData,
0x9cda8a60dd5afa156c95bd974428d91a0812e054	0xdd62ed3e	function	1	allowance	allowance(address,address)	_owner,_spender,
0x9cda8a60dd5afa156c95bd974428d91a0812e054	0xddf252ad1be2c89b69c2b068fc378daa952ba7f163c4a11628f55a4df523b3ef	event	0	Transfer	Transfer(address,address,uint256)	_from,_to,_value,
0x9cda8a60dd5afa156c95bd974428d91a0812e054	0x8c5be1e5ebec7d5bd14f71427d1e84f3dd0314c0f7b2291e5b200ac8c7c3b925	event	0	Approval	Approval(address,address,uint256)	_owner,_spender,_value,
address	encoding	type	constant	name	signature	input_names
0x8dd5fbce2f6a956c3022ba3663759011dd51e73e	0x02d3fdc9	function	1	burnMin	burnMin()	
0x8dd5fbce2f6a956c3022ba3663759011dd51e73e	0x06fdde03	function	1	name	name()	
0x8dd5fbce2f6a956c3022ba3663759011dd51e73e	0x095ea7b3	function	0	approve	approve(address,uint256)	spender,value,
0x8dd5fbce2f6a956c3022ba3663759011dd51e73e	0x09ab8bba	function	1	delegateAllowance	delegateAllowance(address,address)	owner,spender,
0x8dd5fbce2f6a956c3022ba3663759011dd51e73e	0x0b8e845a	function	1	burnFeeFlat	burnFeeFlat()	
0x8dd5fbce2f6a956c3022ba3663759011dd51e73e	0x0ce51179	function	0	setLists	setLists(address,address,address,address)	_canReceiveMintWhiteList,_canBurnWhiteList,_blackList,_noFeesList,
0x8dd5fbce2f6a956c3022ba3663759011dd51e73e	0x17ffc320	function	0	reclaimToken	reclaimToken(address)	token,
0x8dd5fbce2f6a956c3022ba3663759011dd51e73e	0x18160ddd	function	1	totalSupply	totalSupply()	
0x8dd5fbce2f6a956c3022ba3663759011dd51e73e	0x1d2d8400	function	0	delegateToNewContract	delegateToNewContract(address)	newContract,
0x8dd5fbce2f6a956c3022ba3663759011dd51e73e	0x1db8cb3f	function	0	changeStakingFees	changeStakingFees(uint80,uint80,uint80,uint80,uint256,uint80,uint80,uint256)	_transferFeeNumerator,_transferFeeDenominator,_mintFeeNumerator,_mintFeeDenominator,_mintFeeFlat,_burnFeeNumerator,_burnFeeDenominator,_burnFeeFlat,
0x8dd5fbce2f6a956c3022ba3663759011dd51e73e	0x1f7af1df	function	1	canReceiveMintWhiteList	canReceiveMintWhiteList()	
0x8dd5fbce2f6a956c3022ba3663759011dd51e73e	0x23b872dd	function	0	transferFrom	transferFrom(address,address,uint256)	from,to,value,
0x8dd5fbce2f6a956c3022ba3663759011dd51e73e	0x26fe9951	function	1	delegatedFrom	delegatedFrom()	
0x8dd5fbce2f6a956c3022ba3663759011dd51e73e	0x296f4000	function	0	delegateApprove	delegateApprove(address,uint256,address)	spender,value,origSender,
0x8dd5fbce2f6a956c3022ba3663759011dd51e73e	0x2aed7f3f	function	0	reclaimContract	reclaimContract(address)	contractAddr,
0x8dd5fbce2f6a956c3022ba3663759011dd51e73e	0x313ce567	function	1	decimals	decimals()	
0x8dd5fbce2f6a956c3022ba3663759011dd51e73e	0x3ed10b92	function	1	allowances	allowances()	
0x8dd5fbce2f6a956c3022ba3663759011dd51e73e	0x3f4ba83a	function	0	unpause	unpause()	
0x8dd5fbce2f6a956c3022ba3663759011dd51e73e	0x40c10f19	function	0	mint	mint(address,uint256)	_to,_amount,
0x8dd5fbce2f6a956c3022ba3663759011dd51e73e	0x42966c68	function	0	burn	burn(uint256)	_value,
0x8dd5fbce2f6a956c3022ba3663759011dd51e73e	0x43a468c8	function	1	delegateBalanceOf	delegateBalanceOf(address)	who,
0x8dd5fbce2f6a956c3022ba3663759011dd51e73e	0x4df6b45d	function	0	delegateTransferFrom	delegateTransferFrom(address,address,uint256,address)	from,to,value,origSender,
0x8dd5fbce2f6a956c3022ba3663759011dd51e73e	0x4e71e0c8	function	0	claimOwnership	claimOwnership()	
0x8dd5fbce2f6a956c3022ba3663759011dd51e73e	0x54f78dad	function	0	setBalanceSheet	setBalanceSheet(address)	sheet,
0x8dd5fbce2f6a956c3022ba3663759011dd51e73e	0x554249b3	function	0	delegateIncreaseApproval	delegateIncreaseApproval(address,uint256,address)	spender,addedValue,origSender,
0x8dd5fbce2f6a956c3022ba3663759011dd51e73e	0x56e1c40d	function	1	burnFeeNumerator	burnFeeNumerator()	
0x8dd5fbce2f6a956c3022ba3663759011dd51e73e	0x5a444139	function	1	canBurnWhiteList	canBurnWhiteList()	
0x8dd5fbce2f6a956c3022ba3663759011dd51e73e	0x5c131d70	function	1	burnMax	burnMax()	
0x8dd5fbce2f6a956c3022ba3663759011dd51e73e	0x5c975abb	function	1	paused	paused()	
0x8dd5fbce2f6a956c3022ba3663759011dd51e73e	0x5db07aee	function	1	mintFeeDenominator	mintFeeDenominator()	
0x8dd5fbce2f6a956c3022ba3663759011dd51e73e	0x5ebaf1db	function	1	staker	staker()	
0x8dd5fbce2f6a956c3022ba3663759011dd51e73e	0x61927adb	function	0	setDelegatedFrom	setDelegatedFrom(address)	addr,
0x8dd5fbce2f6a956c3022ba3663759011dd51e73e	0x66188463	function	0	decreaseApproval	decreaseApproval(address,uint256)	spender,subtractedValue,
0x8dd5fbce2f6a956c3022ba3663759011dd51e73e	0x6d4717fe	function	1	noFeesList	noFeesList()	
0x8dd5fbce2f6a956c3022ba3663759011dd51e73e	0x70a08231	function	1	balanceOf	balanceOf(address)	who,
0x8dd5fbce2f6a956c3022ba3663759011dd51e73e	0x70df42e1	function	0	changeBurnBounds	changeBurnBounds(uint256,uint256)	newMin,newMax,
0x8dd5fbce2f6a956c3022ba3663759011dd51e73e	0x76e71dd8	function	1	delegateTotalSupply	delegateTotalSupply()	
0x8dd5fbce2f6a956c3022ba3663759011dd51e73e	0x7bb98a68	function	1	balances	balances()	
0x8dd5fbce2f6a956c3022ba3663759011dd51e73e	0x8456cb59	function	0	pause	pause()	
0x8dd5fbce2f6a956c3022ba3663759011dd51e73e	0x86575e40	function	0	changeName	changeName(string,string)	_name,_symbol,
0x8dd5fbce2f6a956c3022ba3663759011dd51e73e	0x8d93eac2	function	1	mintFeeNumerator	mintFeeNumerator()	
0x8dd5fbce2f6a956c3022ba3663759011dd51e73e	0x8da5cb5b	function	1	owner	owner()	
0x8dd5fbce2f6a956c3022ba3663759011dd51e73e	0x8f98ce8f	function	1	transferFeeNumerator	transferFeeNumerator()	
0x8dd5fbce2f6a956c3022ba3663759011dd51e73e	0x93d3173a	function	0	delegateDecreaseApproval	delegateDecreaseApproval(address,uint256,address)	spender,subtractedValue,origSender,
0x8dd5fbce2f6a956c3022ba3663759011dd51e73e	0x95d89b41	function	1	symbol	symbol()	
0x8dd5fbce2f6a956c3022ba3663759011dd51e73e	0x9cd1a121	function	0	delegateTransfer	delegateTransfer(address,uint256,address)	to,value,origSender,
0x8dd5fbce2f6a956c3022ba3663759011dd51e73e	0x9f727c27	function	0	reclaimEther	reclaimEther()	
0x8dd5fbce2f6a956c3022ba3663759011dd51e73e	0xa9059cbb	function	0	transfer	transfer(address,uint256)	to,value,
0x8dd5fbce2f6a956c3022ba3663759011dd51e73e	0xab55979d	function	0	changeStaker	changeStaker(address)	newStaker,
0x8dd5fbce2f6a956c3022ba3663759011dd51e73e	0xbd7243f6	function	0	wipeBlacklistedAccount	wipeBlacklistedAccount(address)	account,
0x8dd5fbce2f6a956c3022ba3663759011dd51e73e	0xc0ee0b8a	function	0	tokenFallback	tokenFallback(address,uint256,bytes)	from_,value_,data_,
0x8dd5fbce2f6a956c3022ba3663759011dd51e73e	0xc18f4831	function	1	burnFeeDenominator	burnFeeDenominator()	
0x8dd5fbce2f6a956c3022ba3663759011dd51e73e	0xc89e4361	function	1	delegate	delegate()	
0x8dd5fbce2f6a956c3022ba3663759011dd51e73e	0xcdab73b5	function	1	blackList	blackList()	
0x8dd5fbce2f6a956c3022ba3663759011dd51e73e	0xd42cfc41	function	1	transferFeeDenominator	transferFeeDenominator()	
0x8dd5fbce2f6a956c3022ba3663759011dd51e73e	0xd63a1389	function	1	mintFeeFlat	mintFeeFlat()	
0x8dd5fbce2f6a956c3022ba3663759011dd51e73e	0xd73dd623	function	0	increaseApproval	increaseApproval(address,uint256)	spender,addedValue,
0x8dd5fbce2f6a956c3022ba3663759011dd51e73e	0xdd62ed3e	function	1	allowance	allowance(address,address)	_owner,spender,
0x8dd5fbce2f6a956c3022ba3663759011dd51e73e	0xe30c3978	function	1	pendingOwner	pendingOwner()	
0x8dd5fbce2f6a956c3022ba3663759011dd51e73e	0xedc1e4f9	function	0	setAllowanceSheet	setAllowanceSheet(address)	sheet,
0x8dd5fbce2f6a956c3022ba3663759011dd51e73e	0xf2fde38b	function	0	transferOwnership	transferOwnership(address)	newOwner,
0x8dd5fbce2f6a956c3022ba3663759011dd51e73e	0xf8f7312d8aa9257dcfe43287f24cacc0f267875658809b6c7953b27756562522	event	0	ChangeBurnBoundsEvent	ChangeBurnBoundsEvent(uint256,uint256)	newMin,newMax,
0x8dd5fbce2f6a956c3022ba3663759011dd51e73e	0x0f6798a560793a54c3bcfe86a93cde1e73087d944c0ea20544137d4121396885	event	0	Mint	Mint(address,uint256)	to,amount,
0x8dd5fbce2f6a956c3022ba3663759011dd51e73e	0xdf58d2368c06216a398f05a7a88c8edc64a25c33f33fd2bd8b56fbc8822c02d8	event	0	WipedAccount	WipedAccount(address,uint256)	account,balance,
0x8dd5fbce2f6a956c3022ba3663759011dd51e73e	0xeef3c91406f155f6bf1d8754e73003590b8bfa5cfa5472ee9ea936761864ea30	event	0	DelegatedTo	DelegatedTo(address)	newContract,
0x8dd5fbce2f6a956c3022ba3663759011dd51e73e	0xcc16f5dbb4873280815c1ee09dbd06736cffcc184412cf7a71a0fdb75d397ca5	event	0	Burn	Burn(address,uint256)	burner,value,
0x8dd5fbce2f6a956c3022ba3663759011dd51e73e	0x6985a02210a168e66602d3235cb6db0e70f92b3ba4d376a33c0f3d9434bff625	event	0	Pause	Pause()	
0x8dd5fbce2f6a956c3022ba3663759011dd51e73e	0x7805862f689e2f13df9f062ff482ad3ad112aca9e0847911ed832e158c525b33	event	0	Unpause	Unpause()	
0x8dd5fbce2f6a956c3022ba3663759011dd51e73e	0x8be0079c531659141344cd1fd0a4f28419497f9722a3daafe3b4186f6b6457e0	event	0	OwnershipTransferred	OwnershipTransferred(address,address)	previousOwner,newOwner,
0x8dd5fbce2f6a956c3022ba3663759011dd51e73e	0x8c5be1e5ebec7d5bd14f71427d1e84f3dd0314c0f7b2291e5b200ac8c7c3b925	event	0	Approval	Approval(address,address,uint256)	owner,spender,value,
0x8dd5fbce2f6a956c3022ba3663759011dd51e73e	0xddf252ad1be2c89b69c2b068fc378daa952ba7f163c4a11628f55a4df523b3ef	event	0	Transfer	Transfer(address,address,uint256)	from,to,value,
address	encoding	type	constant	name	signature	input_names
0x9ab165d795019b6d8b3e971dda91071421305e5a	0x06fdde03	function	1	name	name()	
0x9ab165d795019b6d8b3e971dda91071421305e5a	0x095ea7b3	function	0	approve	approve(address,uint256)	_spender,_value,
0x9ab165d795019b6d8b3e971dda91071421305e5a	0x18160ddd	function	1	totalSupply	totalSupply()	
0x9ab165d795019b6d8b3e971dda91071421305e5a	0x23b872dd	function	0	transferFrom	transferFrom(address,address,uint256)	_from,_to,_value,
0x9ab165d795019b6d8b3e971dda91071421305e5a	0x313ce567	function	1	decimals	decimals()	
0x9ab165d795019b6d8b3e971dda91071421305e5a	0x70a08231	function	1	balanceOf	balanceOf(address)	_owner,
0x9ab165d795019b6d8b3e971dda91071421305e5a	0x95d89b41	function	1	symbol	symbol()	
0x9ab165d795019b6d8b3e971dda91071421305e5a	0xa9059cbb	function	0	transfer	transfer(address,uint256)	_to,_value,
0x9ab165d795019b6d8b3e971dda91071421305e5a	0xcae9ca51	function	0	approveAndCall	approveAndCall(address,uint256,bytes)	_spender,_value,_extraData,
0x9ab165d795019b6d8b3e971dda91071421305e5a	0xdd62ed3e	function	1	allowance	allowance(address,address)	_owner,_spender,
0x9ab165d795019b6d8b3e971dda91071421305e5a	0xddf252ad1be2c89b69c2b068fc378daa952ba7f163c4a11628f55a4df523b3ef	event	0	Transfer	Transfer(address,address,uint256)	_from,_to,_value,
0x9ab165d795019b6d8b3e971dda91071421305e5a	0x8c5be1e5ebec7d5bd14f71427d1e84f3dd0314c0f7b2291e5b200ac8c7c3b925	event	0	Approval	Approval(address,address,uint256)	_owner,_spender,_value,
address	encoding	type	constant	name	signature	input_names
0xa4e8c3ec456107ea67d3075bf9e3df3a75823db0	0x06fdde03	function	1	name	name()	
0xa4e8c3ec456107ea67d3075bf9e3df3a75823db0	0x095ea7b3	function	0	approve	approve(address,uint256)	_spender,_value,
0xa4e8c3ec456107ea67d3075bf9e3df3a75823db0	0x18160ddd	function	1	totalSupply	totalSupply()	
0xa4e8c3ec456107ea67d3075bf9e3df3a75823db0	0x23b872dd	function	0	transferFrom	transferFrom(address,address,uint256)	_from,_to,_value,
0xa4e8c3ec456107ea67d3075bf9e3df3a75823db0	0xde6ab39c	function	1	INITIALSUPPLY	INITIALSUPPLY()	
0xa4e8c3ec456107ea67d3075bf9e3df3a75823db0	0x313ce567	function	1	decimals	decimals()	
0xa4e8c3ec456107ea67d3075bf9e3df3a75823db0	0x66188463	function	0	decreaseApproval	decreaseApproval(address,uint256)	_spender,_subtractedValue,
0xa4e8c3ec456107ea67d3075bf9e3df3a75823db0	0x70a08231	function	1	balanceOf	balanceOf(address)	_owner,
0xa4e8c3ec456107ea67d3075bf9e3df3a75823db0	0x95d89b41	function	1	symbol	symbol()	
0xa4e8c3ec456107ea67d3075bf9e3df3a75823db0	0xa9059cbb	function	0	transfer	transfer(address,uint256)	_to,_value,
0xa4e8c3ec456107ea67d3075bf9e3df3a75823db0	0xd73dd623	function	0	increaseApproval	increaseApproval(address,uint256)	_spender,_addedValue,
0xa4e8c3ec456107ea67d3075bf9e3df3a75823db0	0xdd62ed3e	function	1	allowance	allowance(address,address)	_owner,_spender,
0xa4e8c3ec456107ea67d3075bf9e3df3a75823db0	0x8c5be1e5ebec7d5bd14f71427d1e84f3dd0314c0f7b2291e5b200ac8c7c3b925	event	0	Approval	Approval(address,address,uint256)	owner,spender,value,
0xa4e8c3ec456107ea67d3075bf9e3df3a75823db0	0xddf252ad1be2c89b69c2b068fc378daa952ba7f163c4a11628f55a4df523b3ef	event	0	Transfer	Transfer(address,address,uint256)	from,to,value,
address	encoding	type	constant	name	signature	input_names
0xdd974d5c2e2928dea5f71b9825b8b646686bd200	0x06fdde03	function	1	name	name()	
0xdd974d5c2e2928dea5f71b9825b8b646686bd200	0x095ea7b3	function	0	approve	approve(address,uint256)	_spender,_value,
0xdd974d5c2e2928dea5f71b9825b8b646686bd200	0x18160ddd	function	1	totalSupply	totalSupply()	
0xdd974d5c2e2928dea5f71b9825b8b646686bd200	0x1cbaee2d	function	1	saleStartTime	saleStartTime()	
0xdd974d5c2e2928dea5f71b9825b8b646686bd200	0x23b872dd	function	0	transferFrom	transferFrom(address,address,uint256)	_from,_to,_value,
0xdd974d5c2e2928dea5f71b9825b8b646686bd200	0x313ce567	function	1	decimals	decimals()	
0xdd974d5c2e2928dea5f71b9825b8b646686bd200	0x42966c68	function	0	burn	burn(uint256)	_value,
0xdd974d5c2e2928dea5f71b9825b8b646686bd200	0x5d5aa277	function	1	tokenSaleContract	tokenSaleContract()	
0xdd974d5c2e2928dea5f71b9825b8b646686bd200	0x70a08231	function	1	balanceOf	balanceOf(address)	_owner,
0xdd974d5c2e2928dea5f71b9825b8b646686bd200	0x79cc6790	function	0	burnFrom	burnFrom(address,uint256)	_from,_value,
0xdd974d5c2e2928dea5f71b9825b8b646686bd200	0x8da5cb5b	function	1	owner	owner()	
0xdd974d5c2e2928dea5f71b9825b8b646686bd200	0x95d89b41	function	1	symbol	symbol()	
0xdd974d5c2e2928dea5f71b9825b8b646686bd200	0xa9059cbb	function	0	transfer	transfer(address,uint256)	_to,_value,
0xdd974d5c2e2928dea5f71b9825b8b646686bd200	0xdb0e16f1	function	0	emergencyERC20Drain	emergencyERC20Drain(address,uint256)	token,amount,
0xdd974d5c2e2928dea5f71b9825b8b646686bd200	0xdd62ed3e	function	1	allowance	allowance(address,address)	_owner,_spender,
0xdd974d5c2e2928dea5f71b9825b8b646686bd200	0xed338ff1	function	1	saleEndTime	saleEndTime()	
0xdd974d5c2e2928dea5f71b9825b8b646686bd200	0xf2fde38b	function	0	transferOwnership	transferOwnership(address)	newOwner,
0xdd974d5c2e2928dea5f71b9825b8b646686bd200	0xcc16f5dbb4873280815c1ee09dbd06736cffcc184412cf7a71a0fdb75d397ca5	event	0	Burn	Burn(address,uint256)	_burner,_value,
0xdd974d5c2e2928dea5f71b9825b8b646686bd200	0x8c5be1e5ebec7d5bd14f71427d1e84f3dd0314c0f7b2291e5b200ac8c7c3b925	event	0	Approval	Approval(address,address,uint256)	_owner,_spender,_value,
0xdd974d5c2e2928dea5f71b9825b8b646686bd200	0xddf252ad1be2c89b69c2b068fc378daa952ba7f163c4a11628f55a4df523b3ef	event	0	Transfer	Transfer(address,address,uint256)	_from,_to,_value,
address	encoding	type	constant	name	signature	input_names
0x39bb259f66e1c59d5abef88375979b4d20d98022	0x06fdde03	function	1	name	name()	
0x39bb259f66e1c59d5abef88375979b4d20d98022	0x095ea7b3	function	0	approve	approve(address,uint256)	_spender,_value,
0x39bb259f66e1c59d5abef88375979b4d20d98022	0x18160ddd	function	1	totalSupply	totalSupply()	
0x39bb259f66e1c59d5abef88375979b4d20d98022	0x23b872dd	function	0	transferFrom	transferFrom(address,address,uint256)	_from,_to,_value,
0x39bb259f66e1c59d5abef88375979b4d20d98022	0xde6ab39c	function	1	INITIALSUPPLY	INITIALSUPPLY()	
0x39bb259f66e1c59d5abef88375979b4d20d98022	0x313ce567	function	1	decimals	decimals()	
0x39bb259f66e1c59d5abef88375979b4d20d98022	0x3f4ba83a	function	0	unpause	unpause()	
0x39bb259f66e1c59d5abef88375979b4d20d98022	0x5c975abb	function	1	paused	paused()	
0x39bb259f66e1c59d5abef88375979b4d20d98022	0x66188463	function	0	decreaseApproval	decreaseApproval(address,uint256)	_spender,_subtractedValue,
0x39bb259f66e1c59d5abef88375979b4d20d98022	0x70a08231	function	1	balanceOf	balanceOf(address)	_owner,
0x39bb259f66e1c59d5abef88375979b4d20d98022	0x8456cb59	function	0	pause	pause()	
0x39bb259f66e1c59d5abef88375979b4d20d98022	0x8da5cb5b	function	1	owner	owner()	
0x39bb259f66e1c59d5abef88375979b4d20d98022	0x95d89b41	function	1	symbol	symbol()	
0x39bb259f66e1c59d5abef88375979b4d20d98022	0xa9059cbb	function	0	transfer	transfer(address,uint256)	_to,_value,
0x39bb259f66e1c59d5abef88375979b4d20d98022	0xd73dd623	function	0	increaseApproval	increaseApproval(address,uint256)	_spender,_addedValue,
0x39bb259f66e1c59d5abef88375979b4d20d98022	0xdd62ed3e	function	1	allowance	allowance(address,address)	_owner,_spender,
0x39bb259f66e1c59d5abef88375979b4d20d98022	0xf2fde38b	function	0	transferOwnership	transferOwnership(address)	newOwner,
0x39bb259f66e1c59d5abef88375979b4d20d98022	0x6985a02210a168e66602d3235cb6db0e70f92b3ba4d376a33c0f3d9434bff625	event	0	Pause	Pause()	
0x39bb259f66e1c59d5abef88375979b4d20d98022	0x7805862f689e2f13df9f062ff482ad3ad112aca9e0847911ed832e158c525b33	event	0	Unpause	Unpause()	
0x39bb259f66e1c59d5abef88375979b4d20d98022	0x8be0079c531659141344cd1fd0a4f28419497f9722a3daafe3b4186f6b6457e0	event	0	OwnershipTransferred	OwnershipTransferred(address,address)	previousOwner,newOwner,
0x39bb259f66e1c59d5abef88375979b4d20d98022	0x8c5be1e5ebec7d5bd14f71427d1e84f3dd0314c0f7b2291e5b200ac8c7c3b925	event	0	Approval	Approval(address,address,uint256)	owner,spender,value,
0x39bb259f66e1c59d5abef88375979b4d20d98022	0xddf252ad1be2c89b69c2b068fc378daa952ba7f163c4a11628f55a4df523b3ef	event	0	Transfer	Transfer(address,address,uint256)	from,to,value,
address	encoding	type	constant	name	signature	input_names
